symbol,half_spread,impact_$100K,total_$100K,depth_buy_$100K,impact_$375K,total_$375K,depth_buy_$375K,impact_$1M,total_$1M,depth_buy_$1M,impact_$5M,total_$5M,depth_buy_$5M,ac_impact_375K,vol_annual,adtv_weekly
SEI,7.363228039169519e-05,0.0012700852828740426,0.0012700852828740426,107572.50453000003,0.001451676256003205,0.001451676256003205,121311.27652000003,0.001451676256003205,0.001451676256003205,121311.27652000003,0.001451676256003205,0.001451676256003205,121311.27652000003,0.0056612492838341135,0.4917621265899766,19649629.88393
SENT,0.00021272069772387988,0.00476888927837742,0.00476888927837742,89258.87147000001,0.0049226615411159386,0.0049226615411159386,89258.87147000001,0.0049226615411159386,0.0049226615411159386,89258.87147000001,0.0049226615411159386,0.0049226615411159386,89258.87147000001,0.02,2.133309175618871,8648399.16138
SFP,0.0001848087229717039,0.004220118660739403,0.004220118660739403,18038.318300000003,0.004220118660739403,0.004220118660739403,18038.318300000003,0.004220118660739403,0.004220118660739403,18038.318300000003,0.004220118660739403,0.004220118660739403,18038.318300000003,0.02,0.49007595550393307,1018927.9214
SIREN,0.00015794627720622885,0.0003933690928496095,0.0003933690928496095,483.59444999999994,0.0003933690928496095,0.0003933690928496095,483.59444999999994,0.0003933690928496095,0.0003933690928496095,483.59444999999994,0.0003933690928496095,0.0003933690928496095,483.59444999999994,0.008688445837036169,2.745290279336748,259992681.96138
SKL,0.0007627765064835692,0.01523871539429409,0.01523871539429409,69878.44993,0.01523871539429409,0.01523871539429409,69878.44993,0.01523871539429409,0.01523871539429409,69878.44993,0.01523871539429409,0.01523871539429409,69878.44993,0.02,0.7128579788672731,1116835.34026
SKR,4.18672807201591e-05,0.00041952889356642686,0.00041952889356642686,516.674033,0.00041952889356642686,0.00041952889356642686,516.674033,0.00041952889356642686,0.00041952889356642686,516.674033,0.00041952889356642686,0.00041952889356642686,516.674033,0.02,1.768784461536251,9399665.224793
SKY,6.637021304845026e-05,0.0017677998315603592,0.0017677998315603592,16758.40619,0.0017677998315603592,0.0017677998315603592,16758.40619,0.0017677998315603592,0.0017677998315603592,16758.40619,0.0017677998315603592,0.0017677998315603592,16758.40619,0.01254078605839247,0.4019609188385497,2675388.88383
SLP,0.00028087257747397537,0.0027155482607215996,0.0027155482607215996,2908.1376486,0.0027155482607215996,0.0027155482607215996,2908.1376486,0.0027155482607215996,0.0027155482607215996,2908.1376486,0.0027155482607215996,0.0027155482607215996,2908.1376486,0.02,0.858099140157694,492917.3021296
SNX,0.0015600624024961012,0.00440112516093383,0.00440112516093383,118780.1348,0.021832335856462347,0.021832335856462347,323423.92159999994,0.02771264696906134,0.02771264696906134,323423.92159999994,0.02771264696906134,0.02771264696906134,323423.92159999994,0.02,1.6444154920225973,8807133.0151
SOL,5.774005427559851e-05,6.42489838002062e-05,6.42489838002062e-05,335985.3473,0.0001863653768054514,0.0001863653768054514,1009107.1902,0.0003542129248524712,0.0003542129248524712,1233303.6672,0.0011940230332224764,0.0011940230332224764,4486112.1448,0.0006297376653405833,0.5774770579850165,2189872887.386
SOMI,0.0002560819462227631,0.004343298249812791,0.004343298249812791,65213.30980000002,0.004769119171274002,0.004769119171274002,65213.30980000002,0.004769119171274002,0.004769119171274002,65213.30980000002,0.004769119171274002,0.004769119171274002,65213.30980000002,0.02,1.0539382988330683,5284186.4597
SOON,0.0006097560975609932,0.006914942233011691,0.006914942233011691,34160.41420000001,0.006914942233011691,0.006914942233011691,34160.41420000001,0.006914942233011691,0.006914942233011691,34160.41420000001,0.006914942233011691,0.006914942233011691,34160.41420000001,0.02,0.855964972021529,1071398.8722
SPACE,6.974959893981536e-05,0.0016899148468957554,0.0016899148468957554,9714.511104000001,0.0016899148468957554,0.0016899148468957554,9714.511104000001,0.0016899148468957554,0.0016899148468957554,9714.511104000001,0.0016899148468957554,0.0016899148468957554,9714.511104000001,0.02,3.676158197120855,9009622.50925
SPELL,0.00028710881424060414,0.006882375727978169,0.006882375727978169,27919.034075199997,0.006882375727978169,0.006882375727978169,27919.034075199997,0.006882375727978169,0.006882375727978169,27919.034075199997,0.006882375727978169,0.006882375727978169,27919.034075199997,0.02,0.37531551830160864,872751.7254591
SPX,0.00015035333032625017,0.0034380765981101586,0.0034380765981101586,42855.199700000005,0.0034380765981101586,0.0034380765981101586,42855.199700000005,0.0034380765981101586,0.0034380765981101586,42855.199700000005,0.0034380765981101586,0.0034380765981101586,42855.199700000005,0.014626172108157013,1.0244728748443033,12776395.4244
SQD,0.0005834305717619366,0.003415566301989327,0.003415566301989327,9567.497070000001,0.003415566301989327,0.003415566301989327,9567.497070000001,0.003415566301989327,0.003415566301989327,9567.497070000001,0.003415566301989327,0.003415566301989327,9567.497070000001,0.02,0.7793594576580033,1362043.60748
SSV,0.00017571604287469508,0.0035318229172349477,0.0035318229172349477,49958.25337,0.0035318229172349477,0.0035318229172349477,49958.25337,0.0035318229172349477,0.0035318229172349477,49958.25337,0.0035318229172349477,0.0035318229172349477,49958.25337,0.02,0.6403940387193927,2006670.0393
STABLE,5.404139570916723e-05,0.0004956013680539863,0.0004956013680539863,1752.699442,0.0004956013680539863,0.0004956013680539863,1752.699442,0.0004956013680539863,0.0004956013680539863,1752.699442,0.0004956013680539863,0.0004956013680539863,1752.699442,0.02,1.3784691549385186,9106591.232576
STBL,0.0004152249134947447,0.0031257176266048306,0.0031257176266048306,9332.015839999998,0.0031257176266048306,0.0031257176266048306,9332.015839999998,0.0031257176266048306,0.0031257176266048306,9332.015839999998,0.0031257176266048306,0.0031257176266048306,9332.015839999998,0.02,0.9783282263385547,3471263.0388
STEEM,8.873901854642047e-05,0.0020026038519653784,0.0020026038519653784,25951.362289999997,0.0020026038519653784,0.0020026038519653784,25951.362289999997,0.0020026038519653784,0.0020026038519653784,25951.362289999997,0.0020026038519653784,0.0020026038519653784,25951.362289999997,0.013062765257174137,0.922201328942152,12979262.56505
STG,0.0002882675122513375,0.006160228171289462,0.006160228171289462,47177.07890000001,0.006160228171289462,0.006160228171289462,47177.07890000001,0.006160228171289462,0.006160228171289462,47177.07890000001,0.006160228171289462,0.006160228171289462,47177.07890000001,0.010726848175126482,0.6597946793020537,9852402.0534
STO,0.00025314319466713565,0.0019558231447597586,0.0019558231447597586,2139.20552,0.0019558231447597586,0.0019558231447597586,2139.20552,0.0019558231447597586,0.0019558231447597586,2139.20552,0.0019558231447597586,0.0019558231447597586,2139.20552,0.02,1.343883424555906,1267057.04997
STORJ,0.0005339028296850126,0.008092953974977172,0.008092953974977172,54201.70799999999,0.008092953974977172,0.008092953974977172,54201.70799999999,0.008092953974977172,0.008092953974977172,54201.70799999999,0.008092953974977172,0.008092953974977172,54201.70799999999,0.01696932084672094,0.45796091150117163,1896691.4022
STRK,0.00012526619065509362,0.002679616194088336,0.002679616194088336,94524.91884500002,0.002679616194088336,0.002679616194088336,94524.91884500002,0.002679616194088336,0.002679616194088336,94524.91884500002,0.002679616194088336,0.002679616194088336,94524.91884500002,0.011856029387165998,0.611745532172258,6933170.074695
STX,0.00018885741265342585,0.0038920839339565633,0.0038920839339565633,106278.0887,0.004439246034460963,0.004439246034460963,106278.0887,0.004439246034460963,0.004439246034460963,106278.0887,0.004439246034460963,0.004439246034460963,106278.0887,0.014907277993909113,0.6024127576230218,4252657.3935
SUI,5.3410244084809587e-05,0.0003236896432158361,0.0003236896432158361,165596.05362,0.0008340322382645067,0.0008340322382645067,397765.83915,0.0011685678690639774,0.0011685678690639774,553493.3604299999,0.0011685678690639774,0.0011685678690639774,553493.3604299999,0.0024659486964281503,0.6613429972737882,187307091.57696
SUN,0.0001213886865744274,0.0010149200715229062,0.0010149200715229062,5262.823953999999,0.0010149200715229062,0.0010149200715229062,5262.823953999999,0.0010149200715229062,0.0010149200715229062,5262.823953999999,0.0010149200715229062,0.0010149200715229062,5262.823953999999,0.009977279703741335,0.552107287272611,7974279.242032
SUPER,0.00043047783039174714,0.008513915417607685,0.008513915417607685,108511.4265,0.010371025415155489,0.010371025415155489,119053.5049,0.010371025415155489,0.010371025415155489,119053.5049,0.010371025415155489,0.010371025415155489,119053.5049,0.02,0.6575463030379534,1653585.8306
SUSHI,0.0002466091245376492,0.004516284775738027,0.004516284775738027,102095.37370000003,0.004889462251808596,0.004889462251808596,102095.37370000003,0.004889462251808596,0.004889462251808596,102095.37370000003,0.004889462251808596,0.004889462251808596,102095.37370000003,0.017504986012729734,0.6393563085756719,3474010.6778
SWARMS,0.00014273479874395273,0.0016717669751997837,0.0016717669751997837,2104.743375,0.0016717669751997837,0.0016717669751997837,2104.743375,0.0016717669751997837,0.0016717669751997837,2104.743375,0.0016717669751997837,0.0016717669751997837,2104.743375,0.02,0.7545215196392521,1697535.607181
SXT,0.0002668801708032984,0.006540566143697938,0.006540566143697938,24742.76053,0.006540566143697938,0.006540566143697938,24742.76053,0.006540566143697938,0.006540566143697938,24742.76053,0.006540566143697938,0.006540566143697938,24742.76053,0.017784362608955422,0.4088196326130016,1376117.9299
SYN,0.00010297600659042449,0.0026904394327798356,0.0026904394327798356,9361.94328,0.0026904394327798356,0.0026904394327798356,9361.94328,0.0026904394327798356,0.0026904394327798356,9361.94328,0.0026904394327798356,0.0026904394327798356,9361.94328,0.02,1.8696571734137701,1261582.66738
SYRUP,2.101061035825192e-05,0.0004340165021029757,0.0004340165021029757,4723.431680000001,0.0004340165021029757,0.0004340165021029757,4723.431680000001,0.0004340165021029757,0.0004340165021029757,4723.431680000001,0.0004340165021029757,0.0004340165021029757,4723.431680000001,0.012551074874694994,0.5432544842492177,4878806.28394
SYS,0.00044424700133272293,0.00955024958346872,0.00955024958346872,20284.386499999993,0.00955024958346872,0.00955024958346872,20284.386499999993,0.00955024958346872,0.00955024958346872,20284.386499999993,0.00955024958346872,0.00955024958346872,20284.386499999993,0.02,0.7612177580249253,622093.49644
T,7.585526814838297e-05,0.001734111652433337,0.001734111652433337,8765.049818000001,0.001734111652433337,0.001734111652433337,8765.049818000001,0.001734111652433337,0.001734111652433337,8765.049818000001,0.001734111652433337,0.001734111652433337,8765.049818000001,0.01892356561910355,0.5462475271828294,2169910.406438
TAG,0.0007532551382761401,0.0034926452903954906,0.0034926452903954906,2697.4665833,0.0034926452903954906,0.0034926452903954906,2697.4665833,0.0034926452903954906,0.0034926452903954906,2697.4665833,0.0034926452903954906,0.0034926452903954906,2697.4665833,0.02,1.7096804091903917,378474.4854494
TAIKO,0.0004278990158322758,0.010050788336581996,0.010050788336581996,53039.2569,0.010050788336581996,0.010050788336581996,53039.2569,0.010050788336581996,0.010050788336581996,53039.2569,0.010050788336581996,0.010050788336581996,53039.2569,0.02,0.6153363889855382,695677.9923
TAO,2.7428069886775077e-05,0.0006981088093328612,0.0006981088093328612,61771.75805,0.0006981088093328612,0.0006981088093328612,61771.75805,0.0006981088093328612,0.0006981088093328612,61771.75805,0.0006981088093328612,0.0006981088093328612,61771.75805,0.004518471567688895,0.7936516165522992,80342525.31824
THETA,0.0002614379084967032,0.0036240271966777003,0.0036240271966777003,108499.05242,0.005896157763475129,0.005896157763475129,178887.65073,0.005896157763475129,0.005896157763475129,178887.65073,0.005896157763475129,0.005896157763475129,178887.65073,0.01935235982773884,0.7238210401569477,3643034.80873
TIA,0.00014747087450226956,0.0017469568656975898,0.0017469568656975898,120959.804,0.0033449111585372856,0.0033449111585372856,210115.2743,0.0033449111585372856,0.0033449111585372856,210115.2743,0.0033449111585372856,0.0033449111585372856,210115.2743,0.007537626312262659,0.6542866799535754,19621659.1704
TLM,0.00029770765108667245,0.005191350178430887,0.005191350178430887,35768.587971,0.005191350178430887,0.005191350178430887,35768.587971,0.005191350178430887,0.005191350178430887,35768.587971,0.005191350178430887,0.005191350178430887,35768.587971,0.007220572347064254,0.48674645027856867,11833987.713848
TNSR,0.00010844810758048067,0.002731499611370352,0.002731499611370352,24368.879585000002,0.002731499611370352,0.002731499611370352,24368.879585000002,0.002731499611370352,0.002731499611370352,24368.879585000002,0.002731499611370352,0.002731499611370352,24368.879585000002,0.02,0.7727913836527334,2195262.294837
TON,3.7760072499335045e-05,0.0008719751158218132,0.0008719751158218132,48774.62708,0.0008719751158218132,0.0008719751158218132,48774.62708,0.0008719751158218132,0.0008719751158218132,48774.62708,0.0008719751158218132,0.0008719751158218132,48774.62708,0.005565029345797619,0.5196146779764431,22703702.0578
TOSHI,0.0004844961240310195,0.006166180522964956,0.006166180522964956,48837.491316600004,0.006166180522964956,0.006166180522964956,48837.491316600004,0.006166180522964956,0.006166180522964956,48837.491316600004,0.006166180522964956,0.006166180522964956,48837.491316600004,0.02,0.8227828838666977,913843.5856971
TRB,6.637461834596669e-05,0.000993695272307209,0.000993695272307209,12717.328800000001,0.000993695272307209,0.000993695272307209,12717.328800000001,0.000993695272307209,0.000993695272307209,12717.328800000001,0.000993695272307209,0.000993695272307209,12717.328800000001,0.010631715498557771,0.5532055324529315,7050746.6878
TRU,9.880446596187458e-05,0.0021823019589354868,0.0021823019589354868,6100.072639999999,0.0021823019589354868,0.0021823019589354868,6100.072639999999,0.0021823019589354868,0.0021823019589354868,6100.072639999999,0.0021823019589354868,0.0021823019589354868,6100.072639999999,0.02,1.0648347057662575,2699987.090818
TRUMP,0.00015810276679840157,0.0010461269250031094,0.0010461269250031094,127988.09376999999,0.003068131076282294,0.003068131076282294,416017.8773599999,0.0032995698714718717,0.0032995698714718717,416017.8773599999,0.0032995698714718717,0.0032995698714718717,416017.8773599999,0.005424453299315922,0.5596110755919327,27715928.2916
TRUST,0.00014064697609005714,0.0019692995310447254,0.0019692995310447254,3801.9577,0.0019692995310447254,0.0019692995310447254,3801.9577,0.0019692995310447254,0.0019692995310447254,3801.9577,0.0019692995310447254,0.0019692995310447254,3801.9577,0.02,0.593813142876905,984456.03474
TRX,1.7414018284736616e-05,0.00015115269539789464,0.00015115269539789464,119256.94631000001,0.00030457934412858525,0.00030457934412858525,177820.43019000004,0.00030457934412858525,0.00030457934412858525,177820.43019000004,0.00030457934412858525,0.00030457934412858525,177820.43019000004,0.003427235344625539,0.30867370961181545,21124196.67068
TST,0.0005265929436545336,0.011305672539003421,0.011305672539003421,34730.75465,0.011305672539003421,0.011305672539003421,34730.75465,0.011305672539003421,0.011305672539003421,34730.75465,0.011305672539003421,0.011305672539003421,34730.75465,0.02,0.7009284011270077,639237.48607
TURBO,5.1666236114672285e-05,0.0014219644458823072,0.0014219644458823072,11830.0101175,0.0014219644458823072,0.0014219644458823072,11830.0101175,0.0014219644458823072,0.0014219644458823072,11830.0101175,0.0014219644458823072,0.0014219644458823072,11830.0101175,0.015288503307193644,0.607281739384373,4108840.4470882
TWT,0.00010007004903431301,0.0025195604140481145,0.0025195604140481145,22633.7163,0.0025195604140481145,0.0025195604140481145,22633.7163,0.0025195604140481145,0.0025195604140481145,22633.7163,0.0025195604140481145,0.0025195604140481145,22633.7163,0.02,0.7328599823607602,1655971.5346
UB,0.0005020080321284936,0.003442766580373093,0.003442766580373093,5165.5343,0.003442766580373093,0.003442766580373093,5165.5343,0.003442766580373093,0.003442766580373093,5165.5343,0.003442766580373093,0.003442766580373093,5165.5343,0.02,1.3630637598250614,2664343.55119
UMA,0.00011738466956214226,0.0026708473179385783,0.0026708473179385783,19395.9896,0.0026708473179385783,0.0026708473179385783,19395.9896,0.0026708473179385783,0.0026708473179385783,19395.9896,0.0026708473179385783,0.0026708473179385783,19395.9896,0.01084256748267599,0.540220825822484,6464681.7961
UNI,0.00012756729174638216,0.0007739676252350012,0.0007739676252350012,130895.74099999998,0.0024572003942361052,0.0024572003942361052,372475.428,0.0024572003942361052,0.0024572003942361052,372475.428,0.0024572003942361052,0.0024572003942361052,372475.428,0.0038152810856931165,0.6105625008940988,66692339.414
USELESS,0.00023490721165138814,0.003033564897089251,0.003033564897089251,22012.73695,0.003033564897089251,0.003033564897089251,22012.73695,0.003033564897089251,0.003033564897089251,22012.73695,0.003033564897089251,0.003033564897089251,22012.73695,0.02,1.5196992391961357,5880041.84138
USUAL,0.00033840947546529926,0.007186403127024944,0.007186403127024944,39666.39719,0.007186403127024944,0.007186403127024944,39666.39719,0.007186403127024944,0.007186403127024944,39666.39719,0.007186403127024944,0.007186403127024944,39666.39719,0.02,1.0061354113330465,4726694.65254
VANA,0.0003442340791738767,0.004633383896366689,0.004633383896366689,134941.76012000002,0.007202634426305001,0.007202634426305001,169770.20891000002,0.007202634426305001,0.007202634426305001,169770.20891000002,0.007202634426305001,0.007202634426305001,169770.20891000002,0.02,0.6129311232183684,1456723.57903
VANRY,0.0002958871683598381,0.002575585903867683,0.002575585903867683,11079.864950000003,0.002575585903867683,0.002575585903867683,11079.864950000003,0.002575585903867683,0.002575585903867683,11079.864950000003,0.002575585903867683,0.002575585903867683,11079.864950000003,0.02,0.9774015319200914,991317.582193
VET,0.00013877324451847526,0.0014838690792502367,0.0014838690792502367,49134.838922,0.0014838690792502367,0.0014838690792502367,49134.838922,0.0014838690792502367,0.0014838690792502367,49134.838922,0.0014838690792502367,0.0014838690792502367,49134.838922,0.009773917734716605,0.5373642488841682,7871707.633887
VIC,0.0001096371011950019,0.002361557872701807,0.002361557872701807,8281.9224,0.002361557872701807,0.002361557872701807,8281.9224,0.002361557872701807,0.002361557872701807,8281.9224,0.002361557872701807,0.002361557872701807,8281.9224,0.02,0.6283787029599381,2549617.02593
VINE,0.0008525149190111466,0.007111320650343901,0.007111320650343901,36002.33005,0.007111320650343901,0.007111320650343901,36002.33005,0.007111320650343901,0.007111320650343901,36002.33005,0.007111320650343901,0.007111320650343901,36002.33005,0.02,0.65915150929973,590149.23995
VIRTUAL,7.097735822271913e-05,0.0015537859479570486,0.0015537859479570486,98146.99019,0.001737673457445443,0.001737673457445443,98146.99019,0.001737673457445443,0.001737673457445443,98146.99019,0.001737673457445443,0.001737673457445443,98146.99019,0.006462053276471174,0.916601286207278,52394853.67212
VTHO,0.00016995241332427334,0.00279698866850724,0.00279698866850724,10280.282013,0.00279698866850724,0.00279698866850724,10280.282013,0.00279698866850724,0.00279698866850724,10280.282013,0.00279698866850724,0.00279698866850724,10280.282013,0.02,0.4921232463567472,714680.3939111
VVV,8.143985666580713e-05,0.0020623084317257343,0.0020623084317257343,26618.907339999998,0.0020623084317257343,0.0020623084317257343,26618.907339999998,0.0020623084317257343,0.0020623084317257343,26618.907339999998,0.0020623084317257343,0.0020623084317257343,26618.907339999998,0.015609798026891351,4.236653286621449,191831559.10275
W,0.00026716537536734147,0.004911459160616534,0.004911459160616534,95924.10941400004,0.005370738296463427,0.005370738296463427,95924.10941400004,0.005370738296463427,0.005370738296463427,95924.10941400004,0.005370738296463427,0.005370738296463427,95924.10941400004,0.017209850442310395,0.6779236523047372,4040881.883409
WAL,6.539794650445441e-05,0.0015657032927693581,0.0015657032927693581,12028.58675,0.0015657032927693581,0.0015657032927693581,12028.58675,0.0015657032927693581,0.0015657032927693581,12028.58675,0.0015657032927693581,0.0015657032927693581,12028.58675,0.02,0.8570085325959972,1391698.98707
WAXP,0.00024109941332479292,0.0020405155044308297,0.0020405155044308297,3929.2700080000004,0.0020405155044308297,0.0020405155044308297,3929.2700080000004,0.0020405155044308297,0.0020405155044308297,3929.2700080000004,0.0020405155044308297,0.0020405155044308297,3929.2700080000004,0.02,0.4696159511602886,367675.564148
WCT,8.345155637155188e-05,0.0019282823855337216,0.0019282823855337216,24361.185200000004,0.0019282823855337216,0.0019282823855337216,24361.185200000004,0.0019282823855337216,0.0019282823855337216,24361.185200000004,0.0019282823855337216,0.0019282823855337216,24361.185200000004,0.015781901565996893,0.5512608117597202,3177344.86826
WET,9.100009100005572e-05,0.0011093758856636528,0.0011093758856636528,3333.24006,0.0011093758856636528,0.0011093758856636528,3333.24006,0.0011093758856636528,0.0011093758856636528,3333.24006,0.0011093758856636528,0.0011093758856636528,3333.24006,0.013593360611284338,0.9939268926085839,13922716.56734
WIF,0.00025284450063215363,0.0014046068664491885,0.0014046068664491885,158290.25256,0.0036604533525397406,0.0036604533525397406,415862.81120999996,0.005055834393325099,0.005055834393325099,487250.75717,0.005055834393325099,0.005055834393325099,487250.75717,0.004663018168595807,0.6451818896545357,49853872.28478
WLD,0.0001252975817566583,0.0008386062605782275,0.0008386062605782275,126464.58579999999,0.002440197932032187,0.002440197932032187,393584.2347999999,0.002634585451634346,0.002634585451634346,424981.8203999999,0.002634585451634346,0.002634585451634346,424981.8203999999,0.004074609114384716,0.5166288193512311,41865292.4138
WLFI,0.0004977600796416269,0.001320946115171369,0.001320946115171369,204786.44340000002,0.0031998487183068714,0.0031998487183068714,439336.0389,0.007341851867925379,0.007341851867925379,1170411.5891,0.010827882278964024,0.010827882278964024,1340452.6343999999,0.006142766920808803,0.8191326540249695,46307270.1711
WOO,0.0002794076557697567,0.005903148720175946,0.005903148720175946,40468.87858,0.005903148720175946,0.005903148720175946,40468.87858,0.005903148720175946,0.005903148720175946,40468.87858,0.005903148720175946,0.005903148720175946,40468.87858,0.02,0.8544954687224718,3580125.62842
XAI,0.0005243838489774301,0.010270738261020556,0.010270738261020556,77701.89179,0.010270738261020556,0.010270738261020556,77701.89179,0.010270738261020556,0.010270738261020556,77701.89179,0.010270738261020556,0.010270738261020556,77701.89179,0.02,0.7090168398507412,1169931.69273
XAN,0.00014654161781948018,0.002233252827260919,0.002233252827260919,2944.585064,0.002233252827260919,0.002233252827260919,2944.585064,0.002233252827260919,0.002233252827260919,2944.585064,0.002233252827260919,0.002233252827260919,2944.585064,0.02,0.8865148514624438,796133.264031
XLM,3.2013317540039835e-05,0.0007949747330336191,0.0007949747330336191,78451.74768999999,0.0007993054899947767,0.0007993054899947767,78451.74768999999,0.0007993054899947767,0.0007993054899947767,78451.74768999999,0.0007993054899947767,0.0007993054899947767,78451.74768999999,0.004505327757631783,0.47277148862915924,28675998.51696
XMR,1.3999524016250296e-05,0.000352855929448301,0.000352855929448301,3144.1623099999997,0.000352855929448301,0.000352855929448301,3144.1623099999997,0.000352855929448301,0.000352855929448301,3144.1623099999997,0.000352855929448301,0.000352855929448301,3144.1623099999997,0.006718106538438424,0.7878622951791379,35815880.78983
XPIN,0.0007267441860465293,0.00807012523022816,0.00807012523022816,16192.715308,0.00807012523022816,0.00807012523022816,16192.715308,0.00807012523022816,0.00807012523022816,16192.715308,0.00807012523022816,0.00807012523022816,16192.715308,0.02,0.47584045674202163,1005002.395282
XPL,0.00043421623968737674,0.002816327245964055,0.002816327245964055,136010.6379,0.006743404202522855,0.006743404202522855,417629.33910000004,0.010187528918404416,0.010187528918404416,746004.3951000001,0.010187528918404416,0.010187528918404416,746004.3951000001,0.00926929258696203,1.011136621331119,30988123.1763
XRP,3.6034737486933434e-05,0.00010249392387237641,0.00010249392387237641,176738.27041,0.0002736918329068089,0.0002736918329068089,528867.39425,0.0005268094106527049,0.0005268094106527049,1180786.58327,0.0007628962315798641,0.0007628962315798641,1538961.17768,0.0007926646461393721,0.4294279622612489,764311578.79393
XTZ,0.0013210039630118901,0.003841279448915375,0.003841279448915375,166109.084,0.018365175371194378,0.018365175371194378,333540.9700999999,0.01942170824078484,0.01942170824078484,333540.9700999999,0.01942170824078484,0.01942170824078484,333540.9700999999,0.00948651896429863,0.4887505919320634,6912411.9117
XVG,9.48676596147676e-05,0.0024312585847964642,0.0024312585847964642,16852.738013,0.0024312585847964642,0.0024312585847964642,16852.738013,0.0024312585847964642,0.0024312585847964642,16852.738013,0.0024312585847964642,0.0024312585847964642,16852.738013,0.02,0.8800154791269499,2009881.596663
XVS,0.00016586498590153158,0.0037852178184387512,0.0037852178184387512,8404.8882,0.0037852178184387512,0.0037852178184387512,8404.8882,0.0037852178184387512,0.0037852178184387512,8404.8882,0.0037852178184387512,0.0037852178184387512,8404.8882,0.02,0.9104798948320911,426133.75
YFI,0.00019331142470520006,0.004308854140151329,0.004308854140151329,52138.22200000001,0.004308854140151329,0.004308854140151329,52138.22200000001,0.004308854140151329,0.004308854140151329,52138.22200000001,0.004308854140151329,0.004308854140151329,52138.22200000001,0.01739224074702115,0.6000987353005267,3100295.728
YGG,0.0001262466860244429,0.002585710329587684,0.002585710329587684,42663.62698,0.002585710329587684,0.002585710329587684,42663.62698,0.002585710329587684,0.002585710329587684,42663.62698,0.002585710329587684,0.002585710329587684,42663.62698,0.013216649351380854,0.9416841097999272,13220154.29455
ZEC,2.2618805274684817e-05,0.0005100966634133215,0.0005100966634133215,98333.12283000001,0.000533093286776639,0.000533093286776639,98333.12283000001,0.000533093286776639,0.000533093286776639,98333.12283000001,0.000533093286776639,0.000533093286776639,98333.12283000001,0.0036295320111649743,1.058153784639139,221342643.62239
ZEN,8.937349182227597e-05,0.0018991841047648894,0.0018991841047648894,97423.04000000001,0.0018991841047648894,0.0018991841047648894,97423.04000000001,0.0018991841047648894,0.0018991841047648894,97423.04000000001,0.0018991841047648894,0.0018991841047648894,97423.04000000001,0.02,1.337620299487833,7919806.878
ZEREBRO,7.129108148571559e-05,0.0017138415562104577,0.0017138415562104577,2417.411911,0.0017138415562104577,0.0017138415562104577,2417.411911,0.0017138415562104577,0.0017138415562104577,2417.411911,0.0017138415562104577,0.0017138415562104577,2417.411911,0.02,1.2709833654978306,1192884.910147
ZETA,9.524716639676277e-05,0.0023181950600114063,0.0023181950600114063,19694.62307,0.0023181950600114063,0.0023181950600114063,19694.62307,0.0023181950600114063,0.0023181950600114063,19694.62307,0.0023181950600114063,0.0023181950600114063,19694.62307,0.007332546657027425,0.6722314675455432,21887531.38554
ZIL,0.0012033694344163169,0.0051390281158146586,0.0051390281158146586,139250.99631999998,0.020373743624163214,0.020373743624163214,271421.95846,0.021678283000346247,0.021678283000346247,271421.95846,0.021678283000346247,0.021678283000346247,271421.95846,0.013096828225836967,0.6773993602615518,6966683.43976
ZK,0.00025994281258122153,0.0030850208142019324,0.0030850208142019324,117139.56302,0.0056484625279500916,0.0056484625279500916,232806.81995999996,0.0056484625279500916,0.0056484625279500916,232806.81995999996,0.0056484625279500916,0.0056484625279500916,232806.81995999996,0.014931917753149854,0.7679636706433253,6888409.37122
ZKC,6.019382411370614e-05,0.0015491270803677567,0.0015491270803677567,5994.065280000002,0.0015491270803677567,0.0015491270803677567,5994.065280000002,0.0015491270803677567,0.0015491270803677567,5994.065280000002,0.0015491270803677567,0.0015491270803677567,5994.065280000002,0.02,1.4638267747889087,2273843.1181
ZKJ,0.0006309148264983971,0.004764980548571478,0.004764980548571478,6281.907884,0.004764980548571478,0.004764980548571478,6281.907884,0.004764980548571478,0.004764980548571478,6281.907884,0.004764980548571478,0.004764980548571478,6281.907884,0.02,0.738603848033975,353215.672286
ZORA,0.000284819139846186,0.0046184631990725065,0.0046184631990725065,105898.59584000001,0.005854378913002023,0.005854378913002023,115287.74343000002,0.005854378913002023,0.005854378913002023,115287.74343000002,0.005854378913002023,0.005854378913002023,115287.74343000002,0.015441292008020855,0.4863857542849234,2583825.59897
ZRO,2.6265332387778478e-05,0.0006433104729977003,0.0006433104729977003,7053.21679,0.0006433104729977003,0.0006433104729977003,7053.21679,0.0006433104729977003,0.0006433104729977003,7053.21679,0.0006433104729977003,0.0006433104729977003,7053.21679,0.004436949095841828,0.6590865349623741,57462532.39516
ZRX,0.00046794571829662606,0.008649127614381647,0.008649127614381647,113504.79801999999,0.010631963737619567,0.010631963737619567,114332.29817999998,0.010631963737619567,0.010631963737619567,114332.29817999998,0.010631963737619567,0.010631963737619567,114332.29817999998,0.013386044040314628,0.47792546328537233,3319591.28883
